Heart_Rate,Eye_Tracking,Reaction_Time,Flight_Precision,Decision_Speed,Error_Rate,Efficiency
82.47240713084175,0.6740531715354479,204.6822734943624,0.836351497104449,3.0739814522761675,0.14840888006936054,86.43198435745406
117.04285838459498,0.8167603789513432,198.79151962879993,0.8983406985956861,4.124445481849938,0.16835891484375537,77.96967330952624
103.9196365086843,0.9491783343505633,462.50183220841467,0.6252339493962495,3.9207241840557154,0.26363684830054507,66.11583141493263
95.91950905182219,0.8928899545638245,199.81847993980244,0.8124370498034994,1.1925495711219816,0.13500109651497305,92.74285013637986
69.3611184265462,0.9226244591445799,208.7798904514524,0.7858729915718743,1.1716226138366326,0.2674124212030428,98.7672279726642
69.35967122017216,0.8635133466842869,403.75930496718547,0.9164151883941356,1.70678465485211,0.07203360774417288,92.78023940968573
63.48501673009197,0.876910625807141,279.895936980216,0.9530435302406303,2.1248362685346676,0.24419960930215767,97.51256019582783
111.97056874649611,0.9396782606261277,410.6842227820725,0.5060783857386935,2.338050116338172,0.2618869082636841,66.90884864879298
96.06690070459253,0.6998672035436744,126.14646302575409,0.8370099595293963,3.5586374757500536,0.09545441320933469,86.65268472747945
102.48435466776273,0.7957699854572562,295.02847746935373,0.5259178995598646,0.7550619447462593,0.1575866330930501,77.64679605454066
61.23506965774815,0.6884837767278409,113.44544007331305,0.774429332538678,0.6560271690172987,0.09137494366591391,100.0
118.19459112971967,0.9950672031986588,125.0612813821418,0.6438163645218391,2.263597533247591,0.22665103224855443,84.43900754464092
109.94655844802531,0.9776237358746453,462.57498133776437,0.6533882997610706,3.637236614620912,0.18383694201541417,67.82961943528086
72.74034664069657,0.6157707245474023,155.69814844703808,0.6764792517261783,1.3704590433041717,0.20883083667708024,89.69285661752485
70.90949803242603,0.8822300690062754,312.96827291008685,0.8106462245248051,3.386770165653133,0.09912174173905279,90.94572682712703
71.00427059120602,0.9700993269662663,264.4382410402826,0.6670249828343846,1.6692266207313475,0.10293646551310488,96.84074393165085
78.25453457757226,0.6722301380509333,238.93733050353708,0.8663495252951402,4.487387489660824,0.060374331377476595,85.38291519856011
91.48538589793426,0.8271780922210518,459.933338274909,0.7022636927869348,4.5306047491997745,0.13051688379893245,69.71682934281003
85.91670111852694,0.9661953190352167,108.7293587101958,0.5341766001549793,1.8377924192659691,0.18993616533341873,94.67512668965558
77.47374841188251,0.6135783914343195,365.51587447023564,0.8918799212420536,1.5349718928345824,0.2644837284993322,80.32918918499021
96.71117368334276,0.878968106898736,485.35777368542017,0.642879162296353,2.3508678742980407,0.2167318618646702,70.09849569319938
68.3696316391225,0.7189396029490203,324.0672733847368,0.7163834397996314,1.5823921333106692,0.15884908084993787,87.2057405535433
77.5286789121131,0.9697584781506121,474.7289848132367,0.8427219416109508,3.5257272948126666,0.28828002859853447,79.62759087774816
81.9817105976215,0.9884232980661471,120.9031517144095,0.666228078574356,4.217291080467285,0.22981130014395795,92.55871816073208
87.36419905302216,0.9777065956453735,267.5173276296646,0.5282928280733579,3.5289145891004763,0.2825413007156375,80.77326072503672
107.11055768358082,0.7896856866629856,204.06311638482046,0.6869605235064068,4.209577012622073,0.18189699331804143,75.50282274372732
71.98042692950159,0.9448170603957253,392.32838599229194,0.9722242913471517,2.2864647299336336,0.1147260686982849,93.84652699609963
90.8540663048167,0.9378197594140282,492.51883619889867,0.820867198649279,1.2034263681898738,0.0632066715911805,82.80010127870737
95.54487413172255,0.7276401892973022,202.61202497769912,0.8357395743336035,3.8207792632891646,0.2315212128709626,80.36409584715337
62.78702476319987,0.9315661896602709,361.6698405896298,0.81614107681882,2.1221352731369922,0.08032574950138353,96.01412505927948
96.45269111408629,0.614803053886197,179.23905310389605,0.5994960694797185,3.5207187135310964,0.1256937820679918,76.01490175397082
70.23144742123749,0.8385079513928212,326.13210182864395,0.70916693205114,1.7178977389179455,0.18311772697097434,89.11257173526494
63.90309557911677,0.6920035349150813,285.5729946753345,0.8754698991816592,0.865533356630027,0.19110414694493694,93.90691246965316
116.93313223519999,0.6482267543109115,488.8021318526148,0.5506864487765796,4.9666180796949355,0.200145799246784,48.955932117614765
117.93792198447356,0.6307812806516836,343.41090907858666,0.6389263880448561,1.2029067856876967,0.09156383258742516,67.78173693124901
108.50384088698766,0.8785155103512559,239.8025488347275,0.6381595542329268,4.947894472835665,0.1449343512054122,74.07775413138187
78.27682615040224,0.7359499855072265,145.63831395517334,0.7160094637972529,4.897759696549013,0.2042985567792417,85.00330776523464
65.86032684038304,0.8899067086115046,160.49873149397382,0.9901843704710925,4.072181467586178,0.2924547161584462,98.48001895999822
101.05398159072942,0.626142536319577,190.12677198049403,0.533751273341911,3.467403329368989,0.23190778442492216,70.84443523949724
86.40914962437608,0.7261161351322442,200.3866645361192,0.7593504971902976,3.1001317261298813,0.28065093927348944,82.5142311458015
67.32229409068673,0.8157965169501349,440.2464231364551,0.5896823410061052,4.397456954200257,0.24055301457854428,74.1417986089496
89.71061460667622,0.9162892659355855,324.48911531300996,0.9853382727048721,1.8024778472876957,0.1979292422231001,90.05875441181843
62.063311266913104,0.727501001172828,309.35636454974656,0.5566517523637321,2.6045654561819465,0.09800584228408614,86.1150149965751
114.55922412472692,0.8503565505748036,145.90754874768697,0.7018005011807956,3.2872548621492585,0.21667141297312825,79.36214951616915
75.52679889600101,0.9543910992944749,444.055877339774,0.868942492417303,2.35035714141271,0.20584489148997676,86.23933948549687
99.75133706123893,0.8463452752729218,389.1257212833935,0.8522772140137227,2.423689043406206,0.2006172926143166,77.2834158754824
78.70266456536466,0.6931837899014535,127.06734476000064,0.7113643184469661,1.9862810037593799,0.17244646699706018,91.554544273341
91.20408127066865,0.6097603126226152,383.1340388919075,0.6732620839763591,3.0390431750804123,0.18216415099731892,68.77526734431775
92.80261676059678,0.948039549560372,317.41528693705845,0.6988061892764352,4.327585376068022,0.13361063177952603,80.34637123153281
71.09126733153163,0.6085077643401549,132.6901382987113,0.6321381315793196,1.406877701028408,0.1798281731605758,90.81789105816442
118.17507766587352,0.9498806690736797,283.3202566114626,0.6026664693533998,4.7049486743904865,0.09938897641961957,71.6079457612561
106.50796940166687,0.8115748536108848,293.8785148520188,0.741519848779445,3.6008944418670334,0.2512935993400942,72.85242385050267
116.36993649385136,0.9756270794051585,166.30981606531032,0.6342668780338037,4.204729457060136,0.09644423867467695,80.63817473569854
113.68964102565893,0.9195132943094662,478.2792588001129,0.6437308324486251,3.0028581168350525,0.07124157247236661,67.6404076039795
